NOP: 45
NINT: 13
0 69 2
69 206 3
206 440 4
440 507 5
507 611 6
611 820 7
820 828 8
828 883 7
883 892 6
892 999 5
999 1107 4
1107 1270 3
1270 300000 2
1 30 31
2 53 54
3 96 97
4 32 79
5 34 38
6 19 108
7 33 63
8 41 91
9 52 168
10 51 87
11 2 213
12 71 198
13 63 135
14 96 160
15 52 303
16 100 344
17 11 198
18 49 201
19 49 363
20 88 346
21 73 487
22 33 399
23 28 370
24 3 555
25 90 308
26 93 169
27 73 381
28 52 202
29 20 508
30 2 353
31 61 465
32 53 439
33 2 211
34 65 339
35 84 694
36 15 62
37 15 812
38 76 435
39 10 74
40 24 470
41 87 909
42 79 278
43 86 507
44 16 777
45 91 640
