NOP: 45
NINT: 13
0 41 2
41 263 3
263 305 4
305 356 5
356 482 6
482 634 7
634 848 8
848 932 7
932 1205 6
1205 1422 5
1422 1562 4
1562 1623 3
1623 300000 2
1 27 28
2 34 35
3 89 90
4 26 69
5 98 98
6 54 123
7 41 135
8 66 177
9 41 103
10 44 132
11 40 149
12 85 134
13 92 321
14 30 241
15 15 59
16 21 218
17 25 248
18 46 54
19 32 100
20 11 225
21 34 35
22 65 364
23 50 165
24 63 145
25 93 423
26 56 327
27 11 42
28 55 501
29 85 527
30 74 104
31 74 309
32 82 656
33 9 393
34 96 477
35 18 795
36 72 834
37 30 767
38 96 804
39 1 588
40 92 356
41 33 684
42 5 352
43 6 730
44 41 108
45 27 91
