NOP: 60
NINT: 18
0 62 1
62 130 2
130 147 3
147 319 4
319 385 5
385 599 6
599 727 7
727 890 8
890 895 9
895 1148 10
1148 1330 9
1330 1538 8
1538 1793 7
1793 1975 6
1975 2235 5
2235 2404 4
2404 2510 3
2510 300000 2
1 70 71
2 56 57
3 60 60
4 69 74
5 15 18
6 100 115
7 76 107
8 51 216
9 18 126
10 29 175
11 17 76
12 90 113
13 64 291
14 67 144
15 40 170
16 18 155
17 48 369
18 93 349
19 94 171
20 80 120
21 10 162
22 12 315
23 64 562
24 15 478
25 39 321
26 47 583
27 17 505
28 30 506
29 3 518
30 54 584
31 80 141
32 86 634
33 13 760
34 66 340
35 95 436
36 64 784
37 25 412
38 83 909
39 55 137
40 21 361
41 7 558
42 95 901
43 59 836
44 98 455
45 56 549
46 94 237
47 30 260
48 62 864
49 4 124
50 18 503
51 44 955
52 64 944
53 96 734
54 76 971
55 66 1302
56 8 1002
57 89 424
58 83 639
59 21 258
60 39 623
