NOP: 60
NINT: 18
0 146 2
146 275 3
275 427 4
427 559 5
559 642 6
642 672 7
672 736 8
736 827 9
827 1036 10
1036 1190 9
1190 1314 8
1314 1317 7
1317 1487 6
1487 1671 5
1671 1684 4
1684 1686 3
1686 1912 2
1912 300000 1
1 43 44
2 99 99
3 87 88
4 5 63
5 12 48
6 48 63
7 87 116
8 28 182
9 18 159
10 18 192
11 67 181
12 83 214
13 22 190
14 86 280
15 70 137
16 92 298
17 33 105
18 73 228
19 1 290
20 79 216
21 9 144
22 19 156
23 57 443
24 17 317
25 11 241
26 46 330
27 95 463
28 78 636
29 16 111
30 87 626
31 56 644
32 11 86
33 1 187
34 62 184
35 59 584
36 22 427
37 40 321
38 34 778
39 100 781
40 16 883
41 43 56
42 57 657
43 41 657
44 67 645
45 47 497
46 42 1057
47 60 996
48 24 258
49 6 1000
50 40 295
51 77 462
52 97 334
53 29 663
54 90 982
55 96 801
56 57 294
57 82 764
58 53 604
59 56 438
60 81 936
