NOP: 45
NINT: 14
0 198 2
198 211 3
211 459 4
459 646 5
646 681 6
681 904 7
904 1048 8
1048 1302 7
1302 1429 6
1429 1485 5
1485 1740 4
1740 1860 3
1860 2019 2
2019 300000 1
1 50 51
2 48 48
3 2 40
4 19 21
5 84 84
6 65 70
7 3 63
8 57 63
9 10 100
10 15 18
11 84 133
12 87 144
13 59 172
14 65 121
15 66 86
16 53 220
17 21 380
18 65 393
19 17 372
20 72 211
21 98 449
22 94 370
23 54 524
24 74 149
25 69 455
26 13 558
27 2 568
28 7 360
29 91 625
30 68 219
31 64 262
32 98 207
33 48 486
34 22 150
35 3 766
36 57 542
37 13 326
38 59 154
39 80 501
40 79 446
41 38 913
42 45 956
43 35 142
44 14 840
45 26 183
