NOP: 60
NINT: 18
0 118 2
118 408 3
408 699 4
699 892 5
892 1139 6
1139 1238 7
1238 1366 8
1366 1433 9
1433 1571 10
1571 1839 9
1839 2096 8
2096 2277 7
2277 2452 6
2452 2501 5
2501 2617 4
2617 2898 3
2898 3146 2
3146 300000 1
1 37 38
2 84 85
3 15 49
4 24 59
5 30 75
6 56 56
7 99 107
8 85 122
9 18 18
10 54 111
11 33 172
12 100 216
13 66 292
14 92 257
15 3 114
16 63 210
17 50 286
18 39 55
19 59 103
20 34 499
21 75 178
22 1 483
23 4 198
24 1 98
25 90 253
26 71 104
27 51 352
28 88 461
29 24 318
30 72 695
31 1 77
32 72 528
33 32 179
34 21 756
35 60 772
36 53 218
37 83 865
38 42 585
39 52 249
40 90 140
41 79 813
42 76 762
43 71 794
44 90 1032
45 64 725
46 4 1113
47 39 65
48 29 401
49 75 623
50 31 352
51 80 237
52 53 607
53 22 1322
54 21 219
55 8 554
56 10 441
57 11 440
58 45 368
59 62 563
60 27 104
