NOP: 60
NINT: 18
0 138 2
138 354 3
354 431 4
431 714 5
714 916 6
916 952 7
952 967 8
967 1077 9
1077 1140 10
1140 1416 9
1416 1454 8
1454 1650 7
1650 1782 6
1782 1926 5
1926 2209 4
2209 2245 3
2245 2393 2
2393 300000 1
1 74 75
2 6 22
3 30 32
4 12 14
5 7 53
6 95 96
7 67 90
8 49 116
9 87 116
10 43 94
11 44 59
12 15 250
13 39 128
14 36 55
15 52 242
16 48 86
17 45 152
18 57 105
19 46 391
20 4 73
21 19 114
22 42 295
23 95 272
24 93 239
25 68 221
26 80 164
27 22 77
28 60 493
29 89 178
30 37 108
31 96 258
32 96 535
33 23 114
34 37 527
35 68 186
36 18 94
37 31 344
38 47 867
39 1 840
40 16 490
41 73 427
42 19 585
43 8 729
44 75 954
45 64 71
46 78 147
47 12 630
48 65 761
49 17 883
50 91 1053
51 12 299
52 100 446
53 94 726
54 30 138
55 29 535
56 9 74
57 79 529
58 1 316
59 53 575
60 28 755
